Product_Name,Rating,Review_Comments
"USB Data Cable with Charger for Motorola V810, V710, A830, A835, A845, V265, V300, V302, V400, V500, V525, V555, V600, V620, Mpx220, ROKR E1, T731, T730, T722i, T721, T720i, V60, V66, V70, C332, C333(GSM), C343c, C353 + Internet: Cell Phones & Service",5.0,"Besides all the functions described above, the cable has one more function:it can be used as a charger ,too!This is really cool.The company's  service is great. For every order I put, I received the products within 3-4 days at the price of ground shipping fees"
Bargaincell- Brand New Motorola Verizon Q PDA Smartphone Extended Battery With Door-1400Mah: Cell Phones & Service,4.0,"This battery has much better life than the battery that come with the Q.I would say you can do twice as much talking, surfing, texting, etc. while charging it about as often.There are higher Mah batteries available for the Q, but they cost $49-$59, so for $13 or so this is a pretty good deal.The only downside (and maybe I just didn't read description well enough) is that the battery door is silver, which looks dorky on my black Q"
Bargaincell- Brand New Motorola Verizon Q PDA Smartphone Extended Battery With Door-1400Mah: Cell Phones & Service,5.0,"Though still not quite enough battery for the juice-sucking Q, it is worlds better than the included battery.  I would love to see a clip on the back to attach the original battery as well to swap when the extended one dies"
Motorola Extra Capacity Battery and Battery door for the MOTO Q Phone: Cell Phones & Service,4.0,The battery Was ship within a day or 2 and i received it in new conditon and is working perfectly. WIll do business again. The Battery Make's the Phone Last 2 days even with continued use
Motorola Extra Capacity Battery and Battery door for the MOTO Q Phone: Cell Phones & Service,5.0,"Great buy if you use your Q like I do, I watch movies, play NES games, listen to music, oh yeah, make call, send text messages, etc. Good investment.."
CELLET BLACK RUBBERIZED PROGUARD COVER CASE (With Detachable Belt Clip) for SAMSUNG A930: Cell Phones & Service,5.0,"This product was a great deal. These can be found other places for over $20. If you are like me and drop your phone constantly, then this is a great product for you"
CELLET BLACK RUBBERIZED PROGUARD COVER CASE (With Detachable Belt Clip) for SAMSUNG A930: Cell Phones & Service,4.0,"I really like this case!  It is easy to put on and take off.  It does not have that stupid plastic cover over the screen.  It does not add a lot of bulk to my phone and I think it makes my phone easier to hold.  I would like for more colors.  I would really like for something to glow in the dark, so that I could find it easier in the black hole that is my purse. "
PINK RUBBERIZED PROGUARD (WITH BELT CLIP) COVER SNAP-ON CASE for PALM ONE TREO 650 / 700: Cell Phones & Service,5.0,"People keep asking me. Hey what kind of phone is that? Im getting the red one too, and the pink one for my sweetie.  hollar at ya boy"
palm Treo 680 Smartphone (Cingular): Cell Phones & Service,5.0,I have tried 4-5 of theses phones over the last 4 years.  This one works the best of all I have tried.  The latest was the Cingular 8525 (HTC makes it) and it dropped 80% of incoming calls on pickup and 20% of outgoing calls. I thinks Windows was loading a DLL - (;<))) The Palm OS is much quicker to respond to input than the Windows based SPs
palm Treo 680 Smartphone (Cingular): Cell Phones & Service,5.0,"I've had a Treo 650 for a long time.  I wasn't 100% sure I'd want the 680, when it was first announced, but a big nasty scratch on my 650's screen helped me decide to take the plunge.  I'm so glad I did.  The lack of a protruding antenna makes it fit in my pocket much better, the internal slot for the SIM card eliminates my worry that it might get lost, and the covered SD card slot is very welcome, because the darned thing always popped out in my 650.  The only thing lost from the 650 is the reset button.  To reset the 680, you have to take out the battery.  That's not a big deal, since even on the 650, you have to remove the battery cover to get to the reset switch.  What's better on the 650?  The main thing for me is that the cell phone's radio is slightly more sensitive and that it will take 8gb SD cards (SDHC).  I use this phone for everything, since it's also a great Palm organizer.  In addition to that, I've installed a registered version of Pocket Tunes, so it's a very good MP3 player.  It's even compatible with PlaysForSure, if you're into that.  That's why I'm so happy to see the 8gb support.  I also use the phone to play games, like Monopoly and Scrabble, when I'm waiting on line or in a boring meeting.  I have absolutely zero complaints about this phone."
palm Treo 680 Smartphone (Cingular): Cell Phones & Service,5.0,"Believe it or not, i consider going from a BlackJack to a Treo 680 an upgrade. i guess the whole battery problem depends on the usage and the person. My battery problem is that i cant kill the darn thing! I am one of those people that depletes a battery completely before recharging it. I do it to my laptop and my iPod and the PDA i had before the BlackJack, the Tungsten 2E. Devoted Palm users will absolutely dispise the Windows Mobile 5 available on BlackJacks. Mainly because you CAN NOT create and edit word, excel or pdf files and the biggest problem for me was its complete depndence on Outlook. Which i absolutley can not put up with. Even the contacts wouldn't backup! Needless to say, the Treo 680 saved me. If you do go the way of the blackjack without Outlook, look into SBSH's programs Facade and Papyrus. However, if you go with the lovely Treo check out ""DialByPhoto"" i think the coolest part is how you can set up a ""Favorite 5"" like TMobile offers but still have all the reliability of Cingular"
palm Treo 680 Smartphone (Cingular): Cell Phones & Service,5.0,"I just go the phone about 3 days ago and i love it.  It is my favorite phone i have had to date.  Some people ask me ""What can that thing do""? and i respond to that what cant it do.  This phone can do anything you really want.  The features are nicely made to be used.  Especially since it has a beautiful 2.2 in touchscreen.  The display is incredible.  I can go on microsoft word and do what i need to do.  The last thing is that the price for everything it does is outstanding you should get it when it is cheap if you have the chance"
palm Treo 680 Smartphone (Cingular): Cell Phones & Service,4.0,"The Pros: PDA, good mobile phone that really gets out, a camera for all those 'Kodak Moments', all packed in one for a good priceThe Cons: You'll need to get a replacement longer life battery (Seidio makes one), and the browser (Blazer) has MANY problems.I'm very happy with the purchase of this smartphone. I've wanted a TREO for a few years but could never justify spending big bucks for one. You can work around the problems with the unit with new battery and browser software, it's a nice little phone.I haven't bought a memory card for it, so I can't report on the mp3 capabilities, but I am going in that direction. Somehow I don't think it will replace my iPod, but you never know"
