Product_Name,Rating,Review_Comments
Samsung Blackjack Smartphone (at&t/Cingular): Cell Phones & Service,2.0,"After owning 3 Blackberry's over the years, I made the switch to the BlackJack because of the camera and the ability to add memory. Compared to the Blackberry, the Microsoft operating system is very cumbersome (for me) and was somewhat frustrating to set up initially. On the plus side, the Blackjack has good battery life, the screen is excellent and it has the best reception I've ever experienced. The reason I only gave the phone 2 stars is because after just 3 months of moderate use the ink (ie: the numbers) began wearing off the keys. It's to the point now where the phone is pretty much unusable, especially when it's backlit. I called Cingular first, who passed me on the Samsung where, after 2 hours on the phone, I was told that my only option was to send the phone (my primary source of communication) to their service center and wait 3 weeks. To my surprise, they went on to say that, at their discretion, they might also charge me for the repair. I've read comments on these reviews were people complained about service and I always just assumed they were exaggerating but now that I've encountered this, I do feel it's worth considering. If you're thinking about a Blackjack, I encourage you to be aware that, for one, the ink may inexplicably wear off the keys, and, that you may well be on your own when it comes to service. I feel that it's reasonable to expect a device as expensive as this to remain functional for at least 3 months and if not, the company who sold it should assume responsibility for making it right."
Blackberry 7250 7290 7520 7100i 8700 8700g 8700r 8800 7130 7130v 7230 7210 7510 7280 6210 6230 6280 7130e 7130c 7130g 8707g Retractable 2-in-1 USB Data Hotsync & Charging Cable: Cell Phones & Service,2.0,"You have to repeatedly tug at this thing to get it to retract.  The wire is very thin, so I'm thinking it will not last long"
Cingular 8525 Desktop Cradle (With Spare Battery Charger): Cell Phones & Service,2.0,"I bought this because my 8525 eats batteries and it's nice to have one charging while I'm using the other--you don't have to be tied to a wire to charge your phone.  So I also bought one of Boxwave's batteries for the 8525.Well, the spare battery charger will charge the Boxwave battery just fine, but it refuses to charge the battery that came with my 8525.  This really limits its usability as an off-line charging device.The cradle itself plugs into the USB port on the phone, which was not designed with cradling in mind, so it's not easy to get the thing lined up to use as an actual cradle.  Since the camera button is on the bottom of the phone (who's idea was that anyway?) it almost always gets pressed while I'm wiggling the phone in or out of the cradle.  This is just a bit of nuisance it just means you have to quit the camera application every time you put it in or take it out of the docking station.Anyway, just my opinion, but it's actually easier to connect the standard USB charger to the phone than it is to put it in the cradle, so I'd recommend save your money and just sticking with the standard USB charger.If you really want to do all charging off-line you may need to buy two Boxwave batteries instead of just one"
Eforcity 3.5mm Stereo Headset / Speaker Adaptor for Sony Ericsson J100a / J100i / J220a / J220i / J230i /K310a / K310c / K310i / K510a / K510c / K510i / K610i / K750c / K750i / K758c / K790a / K800i /W810/M600i / M608c/P990c / P990i /V630i/W300c / W300i /: Cell Phones & Service,1.0,I ordered 2 of those which never received and seller never replies emails!Stay away not recommended
RIM BlackBerry 8100 8100c Pearl Leather Pocket Case HDW-12725-004 - Bulk Packing: Cell Phones & Service,1.0,This case actually scratches and destroys your pearl. The inside is very rough and uneven; pieces of leather are sewn together in a cheap way that destroys your phone. The phone doesn't provide any protection on top. I really regret buying this ... my phone is all scratched. Get a soft case that stays on permanently. Pass this one up
"Brand New Nextel I205, I730, I733, I736, I710, I305, I315, I325, I355, I530, I830, I833, I836, I860, I605, I265, I275, I760, I850, I855, I560, I930 ,I920, I870, I875, I670, I580, I355 Usb Data Cable: Cell Phones & Service",1.0,"When I first received the items they didn't work and them I returned and had to spend more money and they still don't work.  I even had the computer specialist at work try and they couldn't even get them to work.  I sent them a e-mail to receive my money back, because I didn't want to keep spending money to send items back that don't work back.  Who would have guessed, but they never replied.  Thanks for waisting my time and money.  I will never buy any from you again and will inform others to beware"
Motorola RAZR V3 Ratcheting Swivel Holster: Cell Phones & Service,1.0,"Misleading pictures... the Holster is Triangular.. not Rectangular as the picture would suggest.. Also, it does not fit well with the RAZR phone... I'm afraid the phone will fall off any second if I use it... This one goes to the trash can.."
Nokia DKU-5 USB Data Cable for Nokia / 2112 / 2115 / 2115i / 2116i / 2125i / 2126i / 2270 / 2272 / 2280 / 2285(CDMA) / 3100 / 3105 / 3108 / 3120 / 3125 / 3200 / 3205 / 3220 / 3585(CDMA) / 3585i / 3586 / 3586i / 3587 / 3587i / 3588 / 3588i / 3589i / 5100 / 5140 / 5140i / 6011i / 6012 / 6015 / 6015i / 6016i / 6019i / 6020 / 6021 / 6100 / 6108 / 6200 / 6220 / 6225 / 6560 / 6585 / 6585i / 6610 / 6610i / 6800 / 6810 / 6820 / 6822 / 7200 / 7210 / 7250 / 7250i / 7260 / 7360: Cell Phones & Service,1.0,"After hours upon hours of trying to get this cable and software to work, It eventually allowed me about an hour of connected time, and then never worked again. My opinion is to stick with the OEM cable. The extra money's worth paying to avoid the headache"
Sony Ericsson K790 FlexiSkin - The Soft Low-Profile Case (Smoke Grey): Cell Phones & Service,1.0,"Do NOT purchase this ""Flexi-Skin. What a waste of 20 bucks!!  The skin hinders the camera's functionality.  A very small portion of the ""Flexi-Skin"" blocks the camera lens, thereby messing up the photos. I had to trim a portion of the skin away in order to take unobstructed pictures.  Next, it makes your otherwise super-pimp phone look like a bulky piece of junk, more akin to a Zach-Morris style Nokia from 1993..................Additionally,  The Flexi-Skin actually TRAPS dust and other particles between the skin and the phone.    This item blows in both functionality and aesthetics, don't waste you money! ! !  "
Sony Ericsson W300i Car Charger / Vehicle Charger - Also compatible with Sony Ericsson K750 W810 W800i W600 z525a z520a J230a J220a K550i W880i Z610i Z750i Cell Phones: Cell Phones & Service,1.0,"First time when I plugged in, the cell phone displayed error message that ""Charging Error, remove immediately"". since then I am not using this"
